,Track Number,Track Title,Album Name,Year Released,Lyric
15,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'The way I wine pon you, yeah\n'"
16,35,Wine Pon You (Ft. Konshens),Amala,2018,b'Take it you just like the way I wine pon you\n'
17,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Take it you just like the way I wine pon you, yeah\n'"
18,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'You can catch her in the Vogue or Hustler magazineYoung red bitch, pussy wet, five screensYou can catch her in the Vogue or Hustler magazineYoung red bitch, pussy wet, five screens\n'"
19,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Young red bitch, pussy wet, five screens\n'"
20,35,Wine Pon You (Ft. Konshens),Amala,2018,b'You can catch her in the Vogue or Hustler magazine\n'
21,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Young red bitch, pussy wet, five screens\n'"
22,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Yeah, yeah\n'"
23,35,Wine Pon You (Ft. Konshens),Amala,2018,b'Pop that like Ginkgo biloba\n'
24,35,Wine Pon You (Ft. Konshens),Amala,2018,"b""That booty don't need no more soda\n"""
25,35,Wine Pon You (Ft. Konshens),Amala,2018,"b""Too hot, now this boy don't need no more doja\n"""
26,35,Wine Pon You (Ft. Konshens),Amala,2018,"b""Leg on the seat, that's a photo\n"""
27,35,Wine Pon You (Ft. Konshens),Amala,2018,b'See that you focused\n'
28,35,Wine Pon You (Ft. Konshens),Amala,2018,"b""If there's no room, boy, we squeeze in the corner\n"""
29,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Way that he talking, you think that he know her\n'"
30,35,Wine Pon You (Ft. Konshens),Amala,2018,b'Hold up\n'
31,35,Wine Pon You (Ft. Konshens),Amala,2018,"b""See baby, this for the night, I won't see you tomorrow\n"""
32,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Yeah, but when I dance here, boy you better man up\n'"
33,35,Wine Pon You (Ft. Konshens),Amala,2018,"b""Be like a museum, got you looking, boy you can't touch\n"""
34,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Yeah, I got him speaking, got him geeking, tie them hands up\n'"
35,35,Wine Pon You (Ft. Konshens),Amala,2018,"b""Tappin to the beat, you wanna freak her 'cause she random\n"""
36,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Know you got your girl here, looking for your ass, run\n'"
37,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Faking that you loyal, boy, you playing with her passion\n'"
38,35,Wine Pon You (Ft. Konshens),Amala,2018,"b""Even when the beat slow, I shake a lil' faster\n"""
39,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Twerking on the speaker, know you need her in your fan club\n'"
40,35,Wine Pon You (Ft. Konshens),Amala,2018,b'You might also like\n'
41,35,Wine Pon You (Ft. Konshens),Amala,2018,b'How I wine pon you\n'
42,35,Wine Pon You (Ft. Konshens),Amala,2018,b'The way I wine pon you\n'
43,35,Wine Pon You (Ft. Konshens),Amala,2018,b'How I wine pon you\n'
44,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'The way I wine pon you, yeah\n'"
45,35,Wine Pon You (Ft. Konshens),Amala,2018,b'Take it you just like the way I wine pon you\n'
46,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Take it you just like the way I wine pon you, yeah\n'"
47,35,Wine Pon You (Ft. Konshens),Amala,2018,b'You can catch her in the Vogue or Hustler magazine\n'
48,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Young red bitch, pussy wet, five screens\n'"
49,35,Wine Pon You (Ft. Konshens),Amala,2018,b'You can catch her in the Vogue or Hustler magazine\n'
50,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Young red bitch, pussy wet, five screens\n'"
51,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Aha, oh yeah\n'"
52,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Baby girl, badman a wuk you, we no nerdy\n'"
53,35,Wine Pon You (Ft. Konshens),Amala,2018,b'Make underwear fly like birdie\n'
54,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'When me call, you cum early\n'"
55,35,Wine Pon You (Ft. Konshens),Amala,2018,b'Make you wanna get down and dirty\n'
56,35,Wine Pon You (Ft. Konshens),Amala,2018,b'When you whine up your body so slow\n'
57,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Punch line, solo\n'"
58,35,Wine Pon You (Ft. Konshens),Amala,2018,"b""It's your show, be the star and done\n"""
59,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'When you back it pon me, me nah back down\n'"
60,35,Wine Pon You (Ft. Konshens),Amala,2018,b'How I wine pon you\n'
61,35,Wine Pon You (Ft. Konshens),Amala,2018,b'The way I wine pon you\n'
62,35,Wine Pon You (Ft. Konshens),Amala,2018,b'How I wine pon you\n'
63,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'The way I wine pon you, yeah\n'"
64,35,Wine Pon You (Ft. Konshens),Amala,2018,b'Take it you just like the way I wine pon you\n'
65,35,Wine Pon You (Ft. Konshens),Amala,2018,"b'Take it you just like the way I wine pon you, yeah\n'"
0,36,Fancy,Amala,2018,"b""All my fellas, they be actin' jealous\n"""
1,36,Fancy,Amala,2018,"b""They don't understand me, prolly cause I'm fancy, ooh, ooh\n"""
2,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
3,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
4,36,Fancy,Amala,2018,"b""You would think I'm royal, baby look so spoiled\n"""
5,36,Fancy,Amala,2018,"b'Mommy brush this dirt off, like I own this soil\n'"
6,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
7,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
8,36,Fancy,Amala,2018,"b'Yuh, prolly how I come across\n'"
9,36,Fancy,Amala,2018,"b'Honey if you pay, I talk (I talk)\n'"
10,36,Fancy,Amala,2018,b'Prolly love the way I floss (I)\n'
11,36,Fancy,Amala,2018,b'Make you feel a type of way\n'
12,36,Fancy,Amala,2018,"b""Fuck 'bout what you say though\n"""
13,36,Fancy,Amala,2018,"b""Never miss a meal like Ross'Bout to flip a mil like Ross, ayy\n"""
14,36,Fancy,Amala,2018,"b""'Bout to flip a mil like Ross, ayy\n"""
15,36,Fancy,Amala,2018,"b""They don't know me 'hind closed doors, ayy\n"""
16,36,Fancy,Amala,2018,"b'You could never find me lost, and I bet you the boss\n'"
17,36,Fancy,Amala,2018,"b""But baby I'm bosser\n"""
18,36,Fancy,Amala,2018,"b'Used to be daughter, they call me mother now\n'"
19,36,Fancy,Amala,2018,"b""Treatin' me like no other\n"""
20,36,Fancy,Amala,2018,"b'Swag underwater, bread in the butter now\n'"
21,36,Fancy,Amala,2018,"b'Wallet, wallet in pocket, pocket\n'"
22,36,Fancy,Amala,2018,"b'Give five to the valet and she park it, park it\n'"
23,36,Fancy,Amala,2018,"b""No games but I'm ballin', call it crocket, crocket\n"""
24,36,Fancy,Amala,2018,"b""I'm a target but I never shop at Target, got it?\n"""
25,36,Fancy,Amala,2018,"b""All my fellas, they be actin' jealous\n"""
26,36,Fancy,Amala,2018,"b""They don't understand me, prolly cause I'm fancy, ooh, ooh\n"""
27,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
28,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
29,36,Fancy,Amala,2018,"b""You would think I'm royal, baby look so spoiled\n"""
30,36,Fancy,Amala,2018,"b'Mommy brush this dirt off, like I own this soil\n'"
31,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
32,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
33,36,Fancy,Amala,2018,"b""It get lonely at the top, I'ma stack my guap\n"""
34,36,Fancy,Amala,2018,"b""I'ma make 'em dance, chain all on my neck\n"""
35,36,Fancy,Amala,2018,"b'Drank all on my dress, four hunnid a pop\n'"
36,36,Fancy,Amala,2018,"b""Lonely at the top, I'ma stack my guap\n"""
37,36,Fancy,Amala,2018,"b""I'ma make 'em dance, chain all on my neck\n"""
38,36,Fancy,Amala,2018,"b'Drank all on my dress, four hunnid a pop\n'"
39,36,Fancy,Amala,2018,"b""All my fellas, they be actin' jealous\n"""
40,36,Fancy,Amala,2018,"b""They don't understand me, prolly cause I'm fancy, ooh, ooh\n"""
41,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
42,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
43,36,Fancy,Amala,2018,"b""You would think I'm royal, baby look so spoiled\n"""
44,36,Fancy,Amala,2018,"b'Mommy brush this dirt off, like I own this soil\n'"
45,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
46,36,Fancy,Amala,2018,"b""Prolly cause I'm fancy, \n"""
0,37,Wild Beach,Amala,2018,b'Let the waves carry you down to my doorstep\n'
1,37,Wild Beach,Amala,2018,"b'Rest your weary souls on my shores, yeah\n'"
2,37,Wild Beach,Amala,2018,"b'Sand and the sun and the tropical breeze, yeah\n'"
3,37,Wild Beach,Amala,2018,"b'You can get away from the sharks in the seas, yeah\n'"
4,37,Wild Beach,Amala,2018,"b'Wild out, make a name\n'"
5,37,Wild Beach,Amala,2018,"b'Stars is out, freaky time\n'"
6,37,Wild Beach,Amala,2018,"b'Sink the ship, take a dip\n'"
7,37,Wild Beach,Amala,2018,"b'Coconut, take a sip\n'"
8,37,Wild Beach,Amala,2018,"b'Wildfire, dance around\n'"
9,37,Wild Beach,Amala,2018,b'Wear my gold like a crown\n'
10,37,Wild Beach,Amala,2018,"b""Where we've been, given doubt\n"""
11,37,Wild Beach,Amala,2018,b'Where we are? In the wild now\n'
12,37,Wild Beach,Amala,2018,b'Wild beach\n'
13,37,Wild Beach,Amala,2018,"b""Can't control these wild things\n"""
14,37,Wild Beach,Amala,2018,"b""Can't you see you're drowning?\n"""
15,37,Wild Beach,Amala,2018,"b""Tryna tame a wild beast, I'm a wild beach\n"""
16,37,Wild Beach,Amala,2018,"b""It's like you're tryna tame a wild beast, I'm a wild beach\n"""
17,37,Wild Beach,Amala,2018,"b""I'm a wild beach, I'm a wild beach\n"""
18,37,Wild Beach,Amala,2018,"b'Boy, you must be crazy\n'"
19,37,Wild Beach,Amala,2018,b'Must be out of my mind\n'
20,37,Wild Beach,Amala,2018,"b""Feel like I'm stranded but it go hand in hand\n"""
21,37,Wild Beach,Amala,2018,"b""'Cause we free to live that life\n"""
22,37,Wild Beach,Amala,2018,b'Now see that though\n'
23,37,Wild Beach,Amala,2018,"b""Pretty in a drop top, we gon' blow\n"""
24,37,Wild Beach,Amala,2018,"b'Palm trees in a Backwood, he on both knees\n'"
25,37,Wild Beach,Amala,2018,"b""Make it pop-pop, I don't need no doors\n"""
26,37,Wild Beach,Amala,2018,"b""If crib pop-itty, I don't need more hoes\n"""
27,37,Wild Beach,Amala,2018,"b""See no evil even if she won't go\n"""
28,37,Wild Beach,Amala,2018,b'Dijon chico with the neon coat\n'
29,37,Wild Beach,Amala,2018,"b'Got a vision of the sun, I just see more gold and\n'"
30,37,Wild Beach,Amala,2018,"b'Wild out, make a name\n'"
31,37,Wild Beach,Amala,2018,"b'Stars is out, freaky time\n'"
32,37,Wild Beach,Amala,2018,"b'Sink the ship, take a dip\n'"
33,37,Wild Beach,Amala,2018,"b'Coconut, take a sip\n'"
34,37,Wild Beach,Amala,2018,"b'Wildfire, dance around\n'"
35,37,Wild Beach,Amala,2018,b'Wear my gold like a crown\n'
36,37,Wild Beach,Amala,2018,"b""Where we've been, given doubt\n"""
37,37,Wild Beach,Amala,2018,b'Where we are? In the wild now\n'
38,37,Wild Beach,Amala,2018,b'You might also like\n'
39,37,Wild Beach,Amala,2018,b'Wild beach\n'
40,37,Wild Beach,Amala,2018,"b""Can't control these wild things\n"""
41,37,Wild Beach,Amala,2018,"b""Can't you see you're drowning?\n"""
42,37,Wild Beach,Amala,2018,"b""Tryna tame a wild beast, I'm a wild beach\n"""
43,37,Wild Beach,Amala,2018,"b""It's like you're tryna tame a wild beast, I'm a wild beach\n"""
44,37,Wild Beach,Amala,2018,"b""I'm a wild beach, I'm a wild beach\n"""
45,37,Wild Beach,Amala,2018,b'Every day it feels like the weekend\n'
46,37,Wild Beach,Amala,2018,b'Every day could be summer season\n'
47,37,Wild Beach,Amala,2018,b'Relax your mind with me all weekend\n'
48,37,Wild Beach,Amala,2018,"b'Under jungle, roll in my leaves, yeah\n'"
49,37,Wild Beach,Amala,2018,b'Every day it feels like the weekend\n'
50,37,Wild Beach,Amala,2018,b'Every day could be summer season\n'
51,37,Wild Beach,Amala,2018,b'Relax your mind with me all weekend\n'
52,37,Wild Beach,Amala,2018,"b'Under jungle, roll in my leaves, yeah\n'"
53,37,Wild Beach,Amala,2018,b'Meow meow meow meow meow\n'
54,37,Wild Beach,Amala,2018,b'Meow meow meow meow meow meow meow\n'
55,37,Wild Beach,Amala,2018,b'Meow meow meow meow meow\n'
56,37,Wild Beach,Amala,2018,b'Meow meow meow meow meow\n'
57,37,Wild Beach,Amala,2018,b'Meow meow meow meow meow\n'
58,37,Wild Beach,Amala,2018,b'Meow meow meow meow meow meow meow\n'
59,37,Wild Beach,Amala,2018,b'Meow meow meow meow meow\n'
0,38,Morning Light,Amala,2018,"b""I don't wanna waste your time\n"""
1,38,Morning Light,Amala,2018,"b""Go 'head and live your life\n"""
2,38,Morning Light,Amala,2018,b'I could be yours tonight\n'
3,38,Morning Light,Amala,2018,"b""We will be up 'til the morning\n"""
4,38,Morning Light,Amala,2018,"b""Don't wanna waste your time\n"""
5,38,Morning Light,Amala,2018,"b""Go 'head and live your life\n"""
6,38,Morning Light,Amala,2018,b'I could be yours tonight\n'
7,38,Morning Light,Amala,2018,"b""We'll be up 'til the morning\n"""
8,38,Morning Light,Amala,2018,"b'Light, light, light, light, light, light, light\n'"
9,38,Morning Light,Amala,2018,"b""Up 'til the morning light, light, light, light, light, light, light\n"""
10,38,Morning Light,Amala,2018,b'Morning\n'
11,38,Morning Light,Amala,2018,"b'Breakfast in bed, come and your lay your head\n'"
12,38,Morning Light,Amala,2018,"b'Down on me, bae, touch on my neck\n'"
13,38,Morning Light,Amala,2018,"b'Bacon and eggs, give you a taste\n'"
14,38,Morning Light,Amala,2018,"b""We let 'em wait, love me all day, oh\n"""
15,38,Morning Light,Amala,2018,"b""Don't say goodbye, kiss me goodnight\n"""
16,38,Morning Light,Amala,2018,"b'Yes, I say that hard work pays off, do you really know why?\n'"
17,38,Morning Light,Amala,2018,"b""I'ma show you why\n"""
18,38,Morning Light,Amala,2018,"b""Don't wanna waste your time\n"""
19,38,Morning Light,Amala,2018,"b""Go 'head and live your life\n"""
20,38,Morning Light,Amala,2018,b'I could be yours tonight\n'
21,38,Morning Light,Amala,2018,"b""We'll be up 'til the morning\n"""
22,38,Morning Light,Amala,2018,"b'Light, light, light, light, light, light, light\n'"
23,38,Morning Light,Amala,2018,"b""Up 'til the morning light, light, light, light, light, light, light\n"""
24,38,Morning Light,Amala,2018,b'Morning\n'
25,38,Morning Light,Amala,2018,"b""No covers on us, baby boy, 'cause I'ma bring the heat, ooh\n"""
26,38,Morning Light,Amala,2018,"b""See I ain't no trick just because I know how to treat you\n"""
27,38,Morning Light,Amala,2018,"b'Bet them men are jealous, you know they been tryna be you\n'"
28,38,Morning Light,Amala,2018,"b""But look, there's only one who touchin', wondering if they can be you\n"""
29,38,Morning Light,Amala,2018,b'And we be rolling up all night\n'
30,38,Morning Light,Amala,2018,b'We be rolling up all night\n'
31,38,Morning Light,Amala,2018,b'We be rolling up all night\n'
32,38,Morning Light,Amala,2018,b'We be rolling up all night\n'
33,38,Morning Light,Amala,2018,b'You might also like\n'
34,38,Morning Light,Amala,2018,"b'Something, baby, your loving keep me up\n'"
35,38,Morning Light,Amala,2018,b'Got me up until God knows in the morning\n'
36,38,Morning Light,Amala,2018,b'Fun times watching the sunrise with you\n'
37,38,Morning Light,Amala,2018,"b'Be up until the morning light, yeah\n'"
38,38,Morning Light,Amala,2018,"b'Something, baby, your loving keep me up\n'"
39,38,Morning Light,Amala,2018,b'Got me up until God knows in the morning\n'
40,38,Morning Light,Amala,2018,b'Fun times watching the sunrise with you\n'
41,38,Morning Light,Amala,2018,"b'Be up until the morning light, yeah, nigga\n'"
42,38,Morning Light,Amala,2018,"b""Don't wanna waste your time\n"""
43,38,Morning Light,Amala,2018,"b""Go 'head and live your life\n"""
44,38,Morning Light,Amala,2018,b'I could be yours tonight\n'
45,38,Morning Light,Amala,2018,"b""We will be up 'til the morning\n"""
46,38,Morning Light,Amala,2018,"b""Don't wanna waste your time\n"""
47,38,Morning Light,Amala,2018,"b""Go 'head and live your life\n"""
48,38,Morning Light,Amala,2018,b'I could be yours tonight\n'
49,38,Morning Light,Amala,2018,"b""We'll be up 'til the morning\n"""
50,38,Morning Light,Amala,2018,"b'Light, light, light, light, light, light, light\n'"
51,38,Morning Light,Amala,2018,"b""Up 'til the morning light, light, light, light, light, light, light\n"""
52,38,Morning Light,Amala,2018,"b'Morning light, light, light, light, light, light, light\n'"
53,38,Morning Light,Amala,2018,"b'Morning light, light, light, light\n'"
0,39,Candy,Amala,2018,"b'I can name a couple ways, baby, this shit might go\n'"
1,39,Candy,Amala,2018,"b""You just might forget that this was what you're gettin' high for\n"""
2,39,Candy,Amala,2018,b'Men that like to do the things to remain that guy who\n'
3,39,Candy,Amala,2018,"b""Need someone who's sweet and not gon' shoot to make that high note\n"""
4,39,Candy,Amala,2018,"b""And it's such a typical thing\n"""
5,39,Candy,Amala,2018,"b""Runnin' over billion men who\n"""
6,39,Candy,Amala,2018,b'Only deal with difficult things\n'
7,39,Candy,Amala,2018,"b""You gon' need a billion hands, ooh\n"""
8,39,Candy,Amala,2018,"b""She's just like candy, she's so sweet\n"""
9,39,Candy,Amala,2018,"b""But you know that it ain't real cherry, know that it ain't real cherry\n"""
10,39,Candy,Amala,2018,"b""She's just like candy (Candy), she's so sweet (She's so sweet)\n"""
11,39,Candy,Amala,2018,"b""But you know that it ain't real, know that it ain't real\n"""
12,39,Candy,Amala,2018,"b""I can be your sugar when you're fiendin' for that sweet spot\n"""
13,39,Candy,Amala,2018,"b""Put me in your mouth, baby, and eat it 'til your teeth rot\n"""
14,39,Candy,Amala,2018,"b'I can be your cherry, apple, pecan, or your key lime\n'"
15,39,Candy,Amala,2018,"b""Baby I got everything and so much more than she's got\n"""
16,39,Candy,Amala,2018,"b""And it's such a typical thing\n"""
17,39,Candy,Amala,2018,"b""Runnin' over billion men who\n"""
18,39,Candy,Amala,2018,b'Only deal with difficult things\n'
19,39,Candy,Amala,2018,"b""You gon' need a billion hands, ooh\n"""
20,39,Candy,Amala,2018,"b""She's just like candy, she's so sweet\n"""
21,39,Candy,Amala,2018,"b""But you know that it ain't real cherry, know that it ain't real cherry\n"""
22,39,Candy,Amala,2018,"b""She's just like candy (Candy), she's so sweet (She's so sweet)\n"""
23,39,Candy,Amala,2018,"b""But you know that it ain't real, know that it ain't real\n"""
24,39,Candy,Amala,2018,"b""She's just like candy, she's so sweet\n"""
25,39,Candy,Amala,2018,"b""But you know that it ain't real cherry, know that it ain't real cherry\n"""
26,39,Candy,Amala,2018,"b""She's just like candy (Candy), she's so sweet (She's so sweet)\n"""
27,39,Candy,Amala,2018,"b""But you know that it ain't real, know that it ain't real\n"""
28,39,Candy,Amala,2018,b'You might also like\n'
29,39,Candy,Amala,2018,"b'Sugar coated, lies unfolded, you still lick the wrapper\n'"
30,39,Candy,Amala,2018,"b""It's addictive, you know this, but you still lick the wrapper\n"""
31,39,Candy,Amala,2018,"b'Sugar coated, lies unfolded, you still lick the wrapper\n'"
32,39,Candy,Amala,2018,"b""It's addictive, you know this, but you still lick the wrapper\n"""
33,39,Candy,Amala,2018,"b""She's just like candy, she's so sweet\n"""
34,39,Candy,Amala,2018,"b""But you know that it ain't real cherry, know that it ain't real cherry\n"""
35,39,Candy,Amala,2018,"b""She's just like candy, she's so sweet\n"""
36,39,Candy,Amala,2018,"b""But you know that it ain't real, know that it ain't real\n"""
37,39,Candy,Amala,2018,"b""She's just like candy, she's so sweet\n"""
38,39,Candy,Amala,2018,"b""But you know that it ain't real cherry, know that it ain't real cherry\n"""
39,39,Candy,Amala,2018,"b""She's just like candy, she's so sweet\n"""
40,39,Candy,Amala,2018,"b""But you know that it ain't real, know that it ain't real\n"""
0,40,Game,Amala,2018,b'Is it bad if I care for you?\n'
1,40,Game,Amala,2018,b'You make it seem like it is a crime that I love you\n'
2,40,Game,Amala,2018,b'Is it bad if I care for you?\n'
3,40,Game,Amala,2018,b'You make it seem like it is a crime that I love you\n'
4,40,Game,Amala,2018,"b'I did the most, I gave my all\n'"
5,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
6,40,Game,Amala,2018,"b'I did the most, I gave my all\n'"
7,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
8,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
9,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
10,40,Game,Amala,2018,b'It seems so official\n'
11,40,Game,Amala,2018,"b""Boy I waited, waited, dodgin' players just to get you\n"""
12,40,Game,Amala,2018,"b""They been sayin' things, just instigators, while I kept you\n"""
13,40,Game,Amala,2018,"b""This shit seem automatic, I have, I ain't into\n"""
14,40,Game,Amala,2018,"b""You don't really want me now\n"""
15,40,Game,Amala,2018,"b""You know there's always someone else\n"""
16,40,Game,Amala,2018,"b""You did it to me like you've played this game\n"""
17,40,Game,Amala,2018,"b'I did the most, I gave my all\n'"
18,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
19,40,Game,Amala,2018,"b'I did the most, I gave my all\n'"
20,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
21,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
22,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
23,40,Game,Amala,2018,"b'Yah, throw hands in the air\n'"
24,40,Game,Amala,2018,"b""Swear I can't bring that ass anywhere\n"""
25,40,Game,Amala,2018,"b""You don't wanna fling, bring that ass over here\n"""
26,40,Game,Amala,2018,"b""Boy, feelin' like a contest, how you wanna stare\n"""
27,40,Game,Amala,2018,"b'Your attention span prolly long as your hair, too\n'"
28,40,Game,Amala,2018,"b""If you're true, why you gotta dare, boo?\n"""
29,40,Game,Amala,2018,b'Some win and some gotta lose\n'
30,40,Game,Amala,2018,"b""You really need love, two L's, no cool\n"""
31,40,Game,Amala,2018,"b'It is not me, nor them, just you\n'"
32,40,Game,Amala,2018,"b""Acting like a fiend and the perp gon' shoot\n"""
33,40,Game,Amala,2018,"b""Act seventeen when you're thirty-two\n"""
34,40,Game,Amala,2018,b'Pussy too clean and it purty too\n'
35,40,Game,Amala,2018,"b""So I can't intervene on your escapades\n"""
36,40,Game,Amala,2018,"b""'Cause I ain't really tryna be the next to pay\n"""
37,40,Game,Amala,2018,"b'And be the next to say, ""I got an ex today""\n'"
38,40,Game,Amala,2018,b'I can see it in your eyes when you flex your games and shit (Yeah)\n'
39,40,Game,Amala,2018,b'You might also like\n'
40,40,Game,Amala,2018,"b'I did the most, I gave my all\n'"
41,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
42,40,Game,Amala,2018,"b'I did the most, I gave my all\n'"
43,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
44,40,Game,Amala,2018,"b'I did the most, I gave my all\n'"
45,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
46,40,Game,Amala,2018,"b'I did the most, I gave my all\n'"
47,40,Game,Amala,2018,"b""You did it to me like you've played this game before\n"""
0,41,Casual,Amala,2018,"b""Take it off, follow me now, let me in, don't shut me out\n"""
1,41,Casual,Amala,2018,"b""Don't tell me you love me if that's not how it really is\n"""
2,41,Casual,Amala,2018,"b""Take it off, follow me now, let me in, don't shut me out\n"""
3,41,Casual,Amala,2018,"b""Don't tell me you love me if that's not how it really is\n"""
4,41,Casual,Amala,2018,b'Is it casual?Or are you tryna spend your life with me?\n'
5,41,Casual,Amala,2018,b'Or are you tryna spend your life with me?\n'
6,41,Casual,Amala,2018,"b""I don't mean to pressure you\n"""
7,41,Casual,Amala,2018,"b'But I want a man to stand and fight, stand and fight for me\n'"
8,41,Casual,Amala,2018,"b""You don't need to paint me a sweet fantasy\n"""
9,41,Casual,Amala,2018,"b'We chill, I kick back, you roll up my weed\n'"
10,41,Casual,Amala,2018,"b""Say what you feel, don't just say anything\n"""
11,41,Casual,Amala,2018,b'Why complicate what could be so easy?\n'
12,41,Casual,Amala,2018,b'Leave me alone\n'
13,41,Casual,Amala,2018,"b""If you is a player, I don't think I'ma play with you, uh-uh\n"""
14,41,Casual,Amala,2018,b'This shit get old\n'
15,41,Casual,Amala,2018,"b""If you wanna lay with her, why don't you just stay with her?\n"""
16,41,Casual,Amala,2018,b'This shit get old\n'
17,41,Casual,Amala,2018,"b""If you wanna lay with her, why don't you just stay with her?\n"""
18,41,Casual,Amala,2018,"b""You say you don't want a girlfriend but when we are in person\n"""
19,41,Casual,Amala,2018,"b'You always act so different, you make it all seem perfect\n'"
20,41,Casual,Amala,2018,"b'You hold me when we wake up, say you like me with no makeup\n'"
21,41,Casual,Amala,2018,"b""I'm tryin' to be patient, how am I supposed to take it?\n"""
22,41,Casual,Amala,2018,b'Is it casual?\n'
23,41,Casual,Amala,2018,b'Or are you tryna spend your life with me?\n'
24,41,Casual,Amala,2018,"b""I don't mean to pressure you\n"""
25,41,Casual,Amala,2018,b'But I want a man to stand and fight for me\n'
26,41,Casual,Amala,2018,b'Is it casual?\n'
27,41,Casual,Amala,2018,b'Or are you tryna spend your life with me?\n'
28,41,Casual,Amala,2018,"b""I don't mean to pressure you\n"""
29,41,Casual,Amala,2018,"b'But I want a man to stand and fight, stand and fight for me\n'"
30,41,Casual,Amala,2018,b'You might also like\n'
31,41,Casual,Amala,2018,"b""I'm sick of chillin', sippin' on Tecate\n"""
32,41,Casual,Amala,2018,"b'That life is a bore, we needed more than drunken Fridays\n'"
33,41,Casual,Amala,2018,"b""I'm not dissin' your freedom, I know you like to party\n"""
34,41,Casual,Amala,2018,"b""Just don't be that boy who fuck with anything that gyrate\n"""
35,41,Casual,Amala,2018,"b""I know you know I'm right, pick up on the vibe\n"""
36,41,Casual,Amala,2018,"b""If you read between the lines, bein' shy just ain't my style, now\n"""
37,41,Casual,Amala,2018,"b""You say you don't want a girlfriend but when we are in person\n"""
38,41,Casual,Amala,2018,"b'You always act so different, you make it all seem perfect\n'"
39,41,Casual,Amala,2018,"b'You hold me when we wake up, say you like me with no makeup\n'"
40,41,Casual,Amala,2018,"b""I'm trying to be patient, how am I supposed to take it?\n"""
41,41,Casual,Amala,2018,b'Is it casual?\n'
42,41,Casual,Amala,2018,b'Or are you tryna spend your life with me?\n'
43,41,Casual,Amala,2018,"b""I don't mean to pressure you\n"""
44,41,Casual,Amala,2018,b'But I want a man to stand and fight for me\n'
45,41,Casual,Amala,2018,b'Is it casual?\n'
46,41,Casual,Amala,2018,b'Or are you tryna spend your life with me?\n'
47,41,Casual,Amala,2018,"b""I don't mean to pressure you\n"""
48,41,Casual,Amala,2018,"b'But I want a man to stand and fight, stand and fight for me\n'"
49,41,Casual,Amala,2018,b'If you wanna be the one\n'
50,41,Casual,Amala,2018,"b""Don't act sad and wait\n"""
51,41,Casual,Amala,2018,b'And waste my day\n'
52,41,Casual,Amala,2018,"b""I'm not that way\n"""
53,41,Casual,Amala,2018,b'Is it casual?\n'
54,41,Casual,Amala,2018,b'Or are you tryna spend your life with me?\n'
55,41,Casual,Amala,2018,"b""I don't mean to pressure you\n"""
56,41,Casual,Amala,2018,b'But I want a man to stand and fight for me\n'
